img_src,name,price_list,shop_list
https://s.ek.ua/jpg/2246112.jpg,Leon TN-90 AM DD,"17550,17550,17550,17550,17550,17550,16330","VeloGO.com.ua,Stylus.ua,Цифра,Lisoped.ua,Beskydy.com.ua,Zhuk.ua,Groosha.ua"
https://s.ek.ua/jpg/2255376.jpg,Winner Solid FX 26 (3x7,"14625,15000,14625,14625,14625,22815,15000","VeloGO.com.ua,Lisoped.ua,Beskydy.com.ua,Groosha.ua,Zhuk.ua,VeloGO.com.ua,Lisoped.ua"
https://s.ek.ua/jpg/2014536.jpg,Formula Smart 20,"5809,5576,5636,5626,5809,5809,5560","Kvshop.com.ua,Tviy-Dim.com,Enko.com.ua,Q-techno.com.ua,Brain.com.ua,Itbox.ua,Pcsmart.ua"
https://s.ek.ua/jpg/431458.jpg,Corrado Piemont DB MTB 26,"14208,13305,13190,12618,12159,12105,12205","Kvshop.com.ua,Stylus.ua,Цифра,Tviy-Dim.com,Enko.com.ua,Q-techno.com.ua,Brain.com.ua"
https://s.ek.ua/jpg/2016665.jpg,ORBEA Oiz H10 TR,"134692,166583,166583,134692,134692,134692,134692","VeloGO.com.ua,Stylus.ua,Цифра,Lisoped.ua,Groosha.ua,Zhuk.ua,VeloGO.com.ua"
https://s.ek.ua/jpg/2244755.jpg,Leon Junior Vbr,"10628,10628,9565,10628,9884,10628,9565","VeloGO.com.ua,Motik.com.ua,Dinastiya.com.ua,Orbitreki.com.ua,Banka-ua.com,Motik.com.ua,Dinastiya.com.ua"
https://s.ek.ua/jpg/1630558.jpg,Ardis Getman 28,"9101,5956","Groosha.ua,Groosha.ua"
https://s.ek.ua/jpg/1098604.jpg,Crosser Genesis 29,30875,Lisoped.ua
https://s.ek.ua/jpg/2379232.jpg,Discovery Flint DD 24,"7830,7830,7291,7830,7291","Orbitreki.com.ua,Zhuk.ua,Groosha.ua,Orbitreki.com.ua,Groosha.ua"
https://s.ek.ua/jpg/526195.jpg,Ardis Expert MTB 26,"16206,15237,15105,14449,13800,13700,13800","Kvshop.com.ua,Stylus.ua,Цифра,Tviy-Dim.com,Enko.com.ua,Q-techno.com.ua,Brain.com.ua"
https://s.ek.ua/jpg/2255565.jpg,Spirit Fitness Echo 9.3 29,"19779,19779,19779,19779,18338,19779,17801","Kvshop.com.ua,VeloGO.com.ua,Stylus.ua,Цифра,Enko.com.ua,Lisoped.ua,Dinastiya.com.ua"
https://s.ek.ua/jpg/2255523.jpg,Spirit Fitness Echo 7.2 27.5,"18060,18060,18060,18060,16757,18060,16254","Kvshop.com.ua,VeloGO.com.ua,Stylus.ua,Цифра,Enko.com.ua,Lisoped.ua,Dinastiya.com.ua"
https://s.ek.ua/jpg/2163776.jpg,Merida Crossway 300,"35240,35240","Velomarket.org.ua,Velotime.com.ua"
https://s.ek.ua/jpg/791004.jpg,Ardis Cleo MTB 26,9376,Groosha.ua
https://s.ek.ua/jpg/2244714.jpg,Cyclone SLX Pro Trail 2,"38805,39800,38805,38805,38805,38805,39800","VeloGO.com.ua,Lisoped.ua,Beskydy.com.ua,Groosha.ua,Zhuk.ua,VeloGO.com.ua,Lisoped.ua"
https://s.ek.ua/jpg/2444306.jpg,Pride RocX 8.1,31400,VeloGO.com.ua
https://s.ek.ua/jpg/2434244.jpg,Author Rival 29,"24000,24000","Velomarket.org.ua,Velotime.com.ua"
https://s.ek.ua/jpg/1979035.jpg,Bergamont Revox 2 27.5,"19900,19900","Velomarket.org.ua,Velotime.com.ua"
https://s.ek.ua/jpg/1954900.jpg,Giant Revolt 1,"73993,73993","Velomarket.org.ua,Velotime.com.ua"
https://s.ek.ua/jpg/2434205.jpg,Author Record 20,"17600,17600,17600,17600","Velomarket.org.ua,Velotime.com.ua,Velomarket.org.ua,Velotime.com.ua"
https://s.ek.ua/jpg/2250800.jpg,Pride Rebel 9.2,41960,Groosha.ua
https://s.ek.ua/jpg/1540466.jpg,Comanche Ranger Magnum Disc 29 frame 21,"15795,15795","Velomarket.org.ua,Velotime.com.ua"
https://s.ek.ua/jpg/2379217.jpg,Discovery Qube Vbr,"8565,8565,8565,8565,8565,8135,8565","Kvshop.com.ua,Stylus.ua,Цифра,Motik.com.ua,АЛЛО,Enko.com.ua,Lisoped.ua"
https://s.ek.ua/jpg/1098611.jpg,Crosser Pionner 29,"23038,23038","Lisoped.ua,Lisoped.ua"
https://s.ek.ua/jpg/1544244.jpg,Formula Omega 26,"9016,9016,9016,9016,9016,8573,9016","Kvshop.com.ua,VeloGO.com.ua,Stylus.ua,Цифра,АЛЛО,Enko.com.ua,Lisoped.ua"
https://s.ek.ua/jpg/2057951.jpg,Fujifilm Nevada 29 1.7,"23985,23985,23985,23985","Velomarket.org.ua,Velotime.com.ua,Velomarket.org.ua,Velotime.com.ua"
https://s.ek.ua/jpg/1976797.jpg,Pride Mini 3,"19560,19560,19560,19560,19560","VeloGO.com.ua,Stylus.ua,Цифра,Lisoped.ua,VeloGO.com.ua"
https://s.ek.ua/jpg/2252242.jpg,Pride Marvel 9.3,"24600,24600,24600,24600,24600,24600,24600","VeloGO.com.ua,Lisoped.ua,Groosha.ua,Zhuk.ua,VeloGO.com.ua,Lisoped.ua,Groosha.ua"
https://s.ek.ua/jpg/2398917.jpg,Pride Marvel 7.2 Microshift,"17560,17560,17560,17560","VeloGO.com.ua,Lisoped.ua,Groosha.ua,Zhuk.ua"
https://s.ek.ua/jpg/2398889.jpg,Pride Marvel 6.1 Tourney,"14400,14400","VeloGO.com.ua,VeloGO.com.ua"
https://s.ek.ua/jpg/1749096.jpg,Discovery Canyon AM2 Vbr,"9133,9133,9133,9133,9133,8693,8220","Kvshop.com.ua,Stylus.ua,Цифра,АЛЛО,Lisoped.ua,Enko.com.ua,Dinastiya.com.ua"
https://s.ek.ua/jpg/2273021.jpg,Marin Bolinas Ridge 1 29,"21560,21560,21560,21560,21560,21560","VeloGO.com.ua,Stylus.ua,Цифра,Lisoped.ua,Groosha.ua,Zhuk.ua"
https://s.ek.ua/jpg/2418789.jpg,Merida Big.Seven 60-2x,"32240,32240,32240,32240,32240,32240","Velomarket.org.ua,Velotime.com.ua,Velomarket.org.ua,Velomarket.org.ua,Velotime.com.ua,Velotime.com.ua"
https://s.ek.ua/jpg/2406303.jpg,Merida Big.Seven 300,"34920,34920,34920,34920","Velomarket.org.ua,Velotime.com.ua,Velomarket.org.ua,Velotime.com.ua"
https://s.ek.ua/jpg/1966079.jpg,Merida Big.Seven 20,"24800,24800,25160","Velomarket.org.ua,Velotime.com.ua,VeloGO.com.ua"
https://s.ek.ua/jpg/2172510.jpg,Merida Big.Nine 500,"46400,46400,46400,46400","Velomarket.org.ua,Velotime.com.ua,Velomarket.org.ua,Velotime.com.ua"
https://s.ek.ua/jpg/2219858.jpg,Ardis BigFoot 26,"14430,15034,14905,14257,14386,14126,14430","Kvshop.com.ua,Stylus.ua,Цифра,Tviy-Dim.com,Enko.com.ua,Q-techno.com.ua,Brain.com.ua"
https://s.ek.ua/jpg/2437618.jpg,Merida Big.Nine XT-Edition,69880,VeloGO.com.ua
https://s.ek.ua/jpg/2437485.jpg,Merida Big.Nine 400,42640,VeloGO.com.ua
https://s.ek.ua/jpg/2162575.jpg,Merida Big.Nine 15,"23960,23960,23960,23960,23960,23960,23960","Velomarket.org.ua,Velotime.com.ua,VeloGO.com.ua,Velomarket.org.ua,Velomarket.org.ua,Velotime.com.ua,Velotime.com.ua"
https://s.ek.ua/jpg/2436763.jpg,Merida Big.Nine 100-2x,"32440,32440","VeloGO.com.ua,VeloGO.com.ua"
https://s.ek.ua/jpg/2243883.jpg,Cyclone AX 27.5,"17667,18120,17667,17667,17667,17667","VeloGO.com.ua,Lisoped.ua,Beskydy.com.ua,Groosha.ua,Zhuk.ua,VeloGO.com.ua"
https://s.ek.ua/jpg/2185577.jpg,Giant ATX 27.5,"20200,20200,20200,20200","Velomarket.org.ua,Velotime.com.ua,Velomarket.org.ua,Velotime.com.ua"
https://s.ek.ua/jpg/2182217.jpg,Scott Aspect 970,"25972,25972,25972,25972","Velomarket.org.ua,Velotime.com.ua,VeloGO.com.ua,Lisoped.ua"
https://s.ek.ua/jpg/2182120.jpg,Scott Aspect 940,"37840,37840","Velomarket.org.ua,Velotime.com.ua"
https://s.ek.ua/jpg/2249576.jpg,Pride Marvel 7.3,"24600,24600,24600,24600","VeloGO.com.ua,Lisoped.ua,Groosha.ua,Zhuk.ua"
https://s.ek.ua/jpg/2398886.jpg,Pride Marvel 6.1 Microshift,14000,VeloGO.com.ua
